chrom,start,end,ancestry,data_set
9,8627703,8640841,foreign,0
9,8640841,8651064,resident,0
9,8651064,8706983,foreign,0
9,8706983,8939494,resident,0
9,8939494,8951983,foreign,0
9,8951983,9089765,resident,0
9,9089765,9098469,foreign,0
9,9098469,9292952,resident,0
9,9292952,9297055,foreign,0
9,9297055,9432185,resident,0
9,9432185,9539381,foreign,0
9,9539381,9680386,resident,0
9,9680386,9696545,foreign,0
9,9696545,9722572,resident,0
9,9722572,9792158,foreign,0
9,9792158,9824242,resident,0
9,9824242,9837746,foreign,0
9,9837746,9856393,resident,0
9,9856393,9876052,foreign,0
9,9876052,9965403,resident,0
9,9965403,10000000,foreign,0
0,0,459322,resident,1
0,459322,542881,foreign,1
0,542881,555968,resident,1
0,555968,597338,foreign,1
0,597338,757901,resident,1
0,757901,776913,foreign,1
0,776913,861330,resident,1
0,861330,878822,foreign,1
0,878822,1255227,resident,1
0,1255227,1298092,foreign,1
0,1298092,1513167,resident,1
0,1513167,1654628,foreign,1
0,1654628,1873670,resident,1
0,1873670,1908204,foreign,1
0,1908204,1943233,resident,1
0,1943233,1972964,foreign,1
0,1972964,2086758,resident,1
0,2086758,2184281,foreign,1
0,2184281,2369639,resident,1
0,2369639,2440755,foreign,1
0,2440755,2786438,resident,1
0,2786438,2822871,foreign,1
0,2822871,2824091,resident,1
0,2824091,2911952,foreign,1
0,2911952,2973394,resident,1
0,2973394,3050964,foreign,1
0,3050964,3088857,resident,1
0,3088857,3199139,foreign,1
0,3199139,3583283,resident,1
0,3583283,3594538,foreign,1
0,3594538,4026995,resident,1
0,4026995,4077268,foreign,1
0,4077268,4455938,resident,1
0,4455938,4475683,foreign,1
0,4475683,4573406,resident,1
0,4573406,4616863,foreign,1
0,4616863,4661654,resident,1
0,4661654,4722764,foreign,1
0,4722764,4829152,resident,1
0,4829152,4877870,foreign,1
0,4877870,5092154,resident,1
0,5092154,5116776,foreign,1
0,5116776,5228269,resident,1
0,5228269,5286860,foreign,1
0,5286860,5416022,resident,1
0,5416022,5560260,foreign,1
0,5560260,5738934,resident,1
0,5738934,5740257,foreign,1
0,5740257,5872294,resident,1
0,5872294,5877265,foreign,1
0,5877265,5962889,resident,1
0,5962889,6195698,foreign,1
0,6195698,6205462,resident,1
0,6205462,6248732,foreign,1
0,6248732,6341626,resident,1
0,6341626,6404090,foreign,1
0,6404090,6431634,resident,1
0,6431634,6603738,foreign,1
0,6603738,6633793,resident,1
0,6633793,6690723,foreign,1
0,6690723,6947002,resident,1
0,6947002,7124756,foreign,1
0,7124756,7220882,resident,1
0,7220882,7359250,foreign,1
0,7359250,7469486,resident,1
0,7469486,7524746,foreign,1
0,7524746,7527680,resident,1
0,7527680,7559045,foreign,1
0,7559045,7803544,resident,1
0,7803544,7879497,foreign,1
0,7879497,8009709,resident,1
0,8009709,8151874,foreign,1
0,8151874,8268983,resident,1
0,8268983,8355555,foreign,1
0,8355555,8496507,resident,1
0,8496507,8575283,foreign,1
0,8575283,8609769,resident,1
0,8609769,8652101,foreign,1
0,8652101,8698822,resident,1
0,8698822,8736388,foreign,1
0,8736388,8804648,resident,1
0,8804648,8916977,foreign,1
0,8916977,9116859,resident,1
0,9116859,9130831,foreign,1
0,9130831,9407304,resident,1
0,9407304,9427466,foreign,1
0,9427466,9558704,resident,1
0,9558704,9565705,foreign,1
0,9565705,9910252,resident,1
0,9910252,9989327,foreign,1
0,9989327,10000000,resident,1
1,0,256369,resident,1
1,256369,417771,foreign,1
1,417771,471945,resident,1
1,471945,542881,foreign,1
1,542881,555968,resident,1
1,555968,609871,foreign,1
1,609871,630515,resident,1
1,630515,680537,foreign,1
1,680537,773206,resident,1
1,773206,776913,foreign,1
1,776913,802097,resident,1
1,802097,814663,foreign,1
1,814663,820079,resident,1
1,820079,863710,foreign,1
1,863710,1076012,resident,1
1,1076012,1084646,foreign,1
1,1084646,1200374,resident,1
1,1200374,1279663,foreign,1
1,1279663,1425582,resident,1
1,1425582,1456797,foreign,1
1,1456797,1479900,resident,1
1,1479900,1578205,foreign,1
1,1578205,1786191,resident,1
1,1786191,1817322,foreign,1
1,1817322,1922740,resident,1
1,1922740,1954416,foreign,1
1,1954416,1967468,resident,1
1,1967468,2091984,foreign,1
1,2091984,2092232,resident,1
1,2092232,2093460,foreign,1
1,2093460,2111218,resident,1
1,2111218,2239940,foreign,1
1,2239940,2369639,resident,1
1,2369639,2418267,foreign,1
1,2418267,2542498,resident,1
1,2542498,2546214,foreign,1
1,2546214,2663657,resident,1
1,2663657,2838397,foreign,1
1,2838397,2948893,resident,1
1,2948893,3009673,foreign,1
1,3009673,3012038,resident,1
1,3012038,3055180,foreign,1
1,3055180,3324040,resident,1
1,3324040,3440560,foreign,1
1,3440560,3550180,resident,1
1,3550180,3598162,foreign,1
1,3598162,4071504,resident,1
1,4071504,4093541,foreign,1
1,4093541,4120327,resident,1
1,4120327,4298025,foreign,1
1,4298025,4429758,resident,1
1,4429758,4475683,foreign,1
1,4475683,4571464,resident,1
1,4571464,4576713,foreign,1
1,4576713,4600953,resident,1
1,4600953,4663851,foreign,1
1,4663851,4732866,resident,1
1,4732866,4877870,foreign,1
1,4877870,4993277,resident,1
1,4993277,5104823,foreign,1
1,5104823,5290574,resident,1
1,5290574,5465645,foreign,1
1,5465645,5471162,resident,1
1,5471162,5555246,foreign,1
1,5555246,5832188,resident,1
1,5832188,5833893,foreign,1
1,5833893,5850489,resident,1
1,5850489,5907031,foreign,1
1,5907031,6140891,resident,1
1,6140891,6143510,foreign,1
1,6143510,6207950,resident,1
1,6207950,6374182,foreign,1
1,6374182,6452647,resident,1
1,6452647,6475239,foreign,1
1,6475239,6475277,resident,1
1,6475277,6502287,foreign,1
1,6502287,6537908,resident,1
1,6537908,6591813,foreign,1
1,6591813,6820295,resident,1
1,6820295,6866284,foreign,1
1,6866284,6930032,resident,1
1,6930032,7205608,foreign,1
1,7205608,7249848,resident,1
1,7249848,7345872,foreign,1
1,7345872,7444680,resident,1
1,7444680,7451244,foreign,1
1,7451244,7698537,resident,1
1,7698537,7707324,foreign,1
1,7707324,7803544,resident,1
1,7803544,7806935,foreign,1
1,7806935,8009709,resident,1
1,8009709,8087333,foreign,1
1,8087333,8094150,resident,1
1,8094150,8151874,foreign,1
1,8151874,8268983,resident,1
1,8268983,8388414,foreign,1
1,8388414,8451037,resident,1
1,8451037,8534486,foreign,1
1,8534486,8539724,resident,1
1,8539724,8600070,foreign,1
1,8600070,9194299,resident,1
1,9194299,9201986,foreign,1
1,9201986,9267084,resident,1
1,9267084,9331885,foreign,1
1,9331885,9336985,resident,1
1,9336985,9417235,foreign,1
1,9417235,9421597,resident,1
1,9421597,9461800,foreign,1
1,9461800,9594247,resident,1
1,9594247,9667739,foreign,1
1,9667739,9696123,resident,1
1,9696123,9763401,foreign,1
1,9763401,9845529,resident,1
1,9845529,9885654,foreign,1
1,9885654,10000000,resident,1
2,0,59071,resident,1
2,59071,63111,foreign,1
2,63111,187024,resident,1
2,187024,291527,foreign,1
2,291527,345982,resident,1
2,345982,348568,foreign,1
2,348568,436957,resident,1
2,436957,525591,foreign,1
2,525591,607531,resident,1
2,607531,689536,foreign,1
2,689536,828911,resident,1
2,828911,890193,foreign,1
2,890193,1308335,resident,1
2,1308335,1387857,foreign,1
2,1387857,1412549,resident,1
2,1412549,1453866,foreign,1
2,1453866,1690423,resident,1
2,1690423,1721747,foreign,1
2,1721747,1810553,resident,1
2,1810553,1944632,foreign,1
2,1944632,1967468,resident,1
2,1967468,2096366,foreign,1
2,2096366,2111218,resident,1
2,2111218,2139097,foreign,1
2,2139097,2173799,resident,1
2,2173799,2315595,foreign,1
2,2315595,2336258,resident,1
2,2336258,2381177,foreign,1
2,2381177,2419944,resident,1
2,2419944,2546214,foreign,1
2,2546214,2613960,resident,1
2,2613960,2614510,foreign,1
2,2614510,2957534,resident,1
2,2957534,2962245,foreign,1
2,2962245,2998248,resident,1
2,2998248,3022928,foreign,1
2,3022928,3114527,resident,1
2,3114527,3195341,foreign,1
2,3195341,3249580,resident,1
2,3249580,3255890,foreign,1
2,3255890,3368625,resident,1
2,3368625,3382171,foreign,1
2,3382171,3535908,resident,1
2,3535908,3555655,foreign,1
2,3555655,3583283,resident,1
2,3583283,3594538,foreign,1
2,3594538,4015419,resident,1
2,4015419,4035957,foreign,1
2,4035957,4087106,resident,1
2,4087106,4131127,foreign,1
2,4131127,4271413,resident,1
2,4271413,4335836,foreign,1
2,4335836,4573406,resident,1
2,4573406,4639044,foreign,1
2,4639044,4701656,resident,1
2,4701656,4722764,foreign,1
2,4722764,4883764,resident,1
2,4883764,5001317,foreign,1
2,5001317,5032264,resident,1
2,5032264,5034147,foreign,1
2,5034147,5127088,resident,1
2,5127088,5190249,foreign,1
2,5190249,5290574,resident,1
2,5290574,5536912,foreign,1
2,5536912,5627634,resident,1
2,5627634,5628394,foreign,1
2,5628394,5738934,resident,1
2,5738934,5740257,foreign,1
2,5740257,5839066,resident,1
2,5839066,5984365,foreign,1
2,5984365,6010655,resident,1
2,6010655,6065594,foreign,1
2,6065594,6080852,resident,1
2,6080852,6290964,foreign,1
2,6290964,6396054,resident,1
2,6396054,6420107,foreign,1
2,6420107,6454464,resident,1
2,6454464,6462370,foreign,1
2,6462370,6472649,resident,1
2,6472649,6491107,foreign,1
2,6491107,6506551,resident,1
2,6506551,6736052,foreign,1
2,6736052,6786795,resident,1
2,6786795,6814359,foreign,1
2,6814359,6930032,resident,1
2,6930032,7099650,foreign,1
2,7099650,7231368,resident,1
2,7231368,7263665,foreign,1
2,7263665,7300741,resident,1
2,7300741,7376172,foreign,1
2,7376172,7410413,resident,1
2,7410413,7429343,foreign,1
2,7429343,7447399,resident,1
2,7447399,7559045,foreign,1
2,7559045,7584918,resident,1
2,7584918,7648982,foreign,1
2,7648982,7651693,resident,1
2,7651693,7697767,foreign,1
2,7697767,7700361,resident,1
2,7700361,7727233,foreign,1
2,7727233,7743364,resident,1
2,7743364,7943234,foreign,1
2,7943234,8050921,resident,1
2,8050921,8094529,foreign,1
2,8094529,8113013,resident,1
2,8113013,8135182,foreign,1
2,8135182,8267626,resident,1
2,8267626,8295820,foreign,1
2,8295820,8404555,resident,1
2,8404555,8490705,foreign,1
2,8490705,9181075,resident,1
2,9181075,9191947,foreign,1
2,9191947,9194299,resident,1
2,9194299,9201986,foreign,1
2,9201986,9267084,resident,1
2,9267084,9331885,foreign,1
2,9331885,9784383,resident,1
2,9784383,9834524,foreign,1
2,9834524,9848564,resident,1
2,9848564,9866117,foreign,1
2,9866117,9875694,resident,1
2,9875694,9893939,foreign,1
2,9893939,10000000,resident,1
3,0,117287,resident,1
3,117287,366801,foreign,1
3,366801,372407,resident,1
3,372407,385181,foreign,1
3,385181,583245,resident,1
3,583245,586401,foreign,1
3,586401,838340,resident,1
3,838340,890193,foreign,1
3,890193,1165219,resident,1
3,1165219,1303828,foreign,1
3,1303828,1436675,resident,1
3,1436675,1578205,foreign,1
3,1578205,2063746,resident,1
3,2063746,2096366,foreign,1
3,2096366,2111218,resident,1
3,2111218,2139097,foreign,1
3,2139097,2173799,resident,1
3,2173799,2253865,foreign,1
3,2253865,2254312,resident,1
3,2254312,2333805,foreign,1
3,2333805,2360750,resident,1
3,2360750,2368119,foreign,1
3,2368119,2388578,resident,1
3,2388578,2419605,foreign,1
3,2419605,2771038,resident,1
3,2771038,2777374,foreign,1
3,2777374,2783101,resident,1
3,2783101,2822871,foreign,1
3,2822871,2824091,resident,1
3,2824091,2838999,foreign,1
3,2838999,2841694,resident,1
3,2841694,2904907,foreign,1
3,2904907,2957534,resident,1
3,2957534,3074483,foreign,1
3,3074483,3091539,resident,1
3,3091539,3094307,foreign,1
3,3094307,3148350,resident,1
3,3148350,3178297,foreign,1
3,3178297,3342841,resident,1
3,3342841,3417434,foreign,1
3,3417434,3505012,resident,1
3,3505012,3533248,foreign,1
3,3533248,3539882,resident,1
3,3539882,3642102,foreign,1
3,3642102,3679096,resident,1
3,3679096,3757730,foreign,1
3,3757730,4106671,resident,1
3,4106671,4131127,foreign,1
3,4131127,4136176,resident,1
3,4136176,4274230,foreign,1
3,4274230,4573406,resident,1
3,4573406,4639044,foreign,1
3,4639044,4701656,resident,1
3,4701656,4722764,foreign,1
3,4722764,4816104,resident,1
3,4816104,4877627,foreign,1
3,4877627,4993277,resident,1
3,4993277,5104823,foreign,1
3,5104823,5253792,resident,1
3,5253792,5296774,foreign,1
3,5296774,5332594,resident,1
3,5332594,5389978,foreign,1
3,5389978,5420404,resident,1
3,5420404,5543574,foreign,1
3,5543574,5553913,resident,1
3,5553913,5740257,foreign,1
3,5740257,5751368,resident,1
3,5751368,5776521,foreign,1
3,5776521,5865072,resident,1
3,5865072,5974098,foreign,1
3,5974098,6057190,resident,1
3,6057190,6074727,foreign,1
3,6074727,6108779,resident,1
3,6108779,6172318,foreign,1
3,6172318,6206267,resident,1
3,6206267,6240946,foreign,1
3,6240946,6423008,resident,1
3,6423008,6544793,foreign,1
3,6544793,6567488,resident,1
3,6567488,6754915,foreign,1
3,6754915,6819899,resident,1
3,6819899,6895680,foreign,1
3,6895680,6997135,resident,1
3,6997135,7205608,foreign,1
3,7205608,7334988,resident,1
3,7334988,7339998,foreign,1
3,7339998,7444680,resident,1
3,7444680,7559045,foreign,1
3,7559045,7584918,resident,1
3,7584918,7648982,foreign,1
3,7648982,7651693,resident,1
3,7651693,7697767,foreign,1
3,7697767,7700361,resident,1
3,7700361,7712370,foreign,1
3,7712370,8009709,resident,1
3,8009709,8183972,foreign,1
3,8183972,8238334,resident,1
3,8238334,8276491,foreign,1
3,8276491,8350402,resident,1
3,8350402,8654491,foreign,1
3,8654491,8767093,resident,1
3,8767093,8773203,foreign,1
3,8773203,9600458,resident,1
3,9600458,9693988,foreign,1
3,9693988,9710407,resident,1
3,9710407,9834524,foreign,1
3,9834524,9983311,resident,1
3,9983311,9989327,foreign,1
3,9989327,10000000,resident,1
4,0,68083,resident,1
4,68083,111754,foreign,1
4,111754,177846,resident,1
4,177846,178713,foreign,1
4,178713,288551,resident,1
4,288551,334002,foreign,1
4,334002,345982,resident,1
4,345982,348568,foreign,1
4,348568,400179,resident,1
4,400179,476871,foreign,1
4,476871,527537,resident,1
4,527537,537062,foreign,1
4,537062,630487,resident,1
4,630487,644431,foreign,1
4,644431,709842,resident,1
4,709842,719833,foreign,1
4,719833,832895,resident,1
4,832895,890193,foreign,1
4,890193,1056363,resident,1
4,1056363,1208393,foreign,1
4,1208393,1479900,resident,1
4,1479900,2315595,foreign,1
4,2315595,2336258,resident,1
4,2336258,2440755,foreign,1
4,2440755,2733275,resident,1
4,2733275,2806432,foreign,1
4,2806432,2980148,resident,1
4,2980148,2995033,foreign,1
4,2995033,3115036,resident,1
4,3115036,3227845,foreign,1
4,3227845,3324040,resident,1
4,3324040,3426238,foreign,1
4,3426238,3583283,resident,1
4,3583283,3594538,foreign,1
4,3594538,4015419,resident,1
4,4015419,4035957,foreign,1
4,4035957,4429758,resident,1
4,4429758,4545397,foreign,1
4,4545397,4641373,resident,1
4,4641373,4683014,foreign,1
4,4683014,5093618,resident,1
4,5093618,5171153,foreign,1
4,5171153,5290574,resident,1
4,5290574,5591957,foreign,1
4,5591957,5865072,resident,1
4,5865072,5891414,foreign,1
4,5891414,5977759,resident,1
4,5977759,6143510,foreign,1
4,6143510,6207950,resident,1
4,6207950,6374182,foreign,1
4,6374182,6452647,resident,1
4,6452647,6475239,foreign,1
4,6475239,6475277,resident,1
4,6475277,6502287,foreign,1
4,6502287,6537908,resident,1
4,6537908,6572870,foreign,1
4,6572870,6997135,resident,1
4,6997135,7178616,foreign,1
4,7178616,7188161,resident,1
4,7188161,7209053,foreign,1
4,7209053,7322010,resident,1
4,7322010,7369829,foreign,1
4,7369829,7570049,resident,1
4,7570049,7580432,foreign,1
4,7580432,7625181,resident,1
4,7625181,7699088,foreign,1
4,7699088,7700361,resident,1
4,7700361,7727233,foreign,1
4,7727233,7743364,resident,1
4,7743364,7835839,foreign,1
4,7835839,8009709,resident,1
4,8009709,8113965,foreign,1
4,8113965,8260002,resident,1
4,8260002,8276491,foreign,1
4,8276491,8485260,resident,1
4,8485260,8515937,foreign,1
4,8515937,8647691,resident,1
4,8647691,8673395,foreign,1
4,8673395,8781325,resident,1
4,8781325,8819249,foreign,1
4,8819249,8840958,resident,1
4,8840958,8914999,foreign,1
4,8914999,9385401,resident,1
4,9385401,9407948,foreign,1
4,9407948,9589025,resident,1
4,9589025,9758671,foreign,1
4,9758671,9910252,resident,1
4,9910252,9950016,foreign,1
4,9950016,10000000,resident,1
5,0,68083,resident,1
5,68083,71892,foreign,1
5,71892,248558,resident,1
5,248558,272301,foreign,1
5,272301,334493,resident,1
5,334493,501019,foreign,1
5,501019,606228,resident,1
5,606228,620986,foreign,1
5,620986,647387,resident,1
5,647387,875868,foreign,1
5,875868,938396,resident,1
5,938396,945428,foreign,1
5,945428,1566993,resident,1
5,1566993,1743025,foreign,1
5,1743025,1968371,resident,1
5,1968371,1972964,foreign,1
5,1972964,2135250,resident,1
5,2135250,2197734,foreign,1
5,2197734,2225747,resident,1
5,2225747,2235939,foreign,1
5,2235939,2306410,resident,1
5,2306410,2338318,foreign,1
5,2338318,2416040,resident,1
5,2416040,2612207,foreign,1
5,2612207,2637699,resident,1
5,2637699,2766064,foreign,1
5,2766064,2825914,resident,1
5,2825914,2904907,foreign,1
5,2904907,3221553,resident,1
5,3221553,3235295,foreign,1
5,3235295,3235914,resident,1
5,3235914,3336405,foreign,1
5,3336405,3433094,resident,1
5,3433094,3478878,foreign,1
5,3478878,3931281,resident,1
5,3931281,3951985,foreign,1
5,3951985,4181854,resident,1
5,4181854,4209841,foreign,1
5,4209841,4215583,resident,1
5,4215583,4576713,foreign,1
5,4576713,4600953,resident,1
5,4600953,4608494,foreign,1
5,4608494,4634722,resident,1
5,4634722,4722764,foreign,1
5,4722764,4829152,resident,1
5,4829152,4877870,foreign,1
5,4877870,5193734,resident,1
5,5193734,5396061,foreign,1
5,5396061,5420404,resident,1
5,5420404,5679215,foreign,1
5,5679215,5809232,resident,1
5,5809232,5920453,foreign,1
5,5920453,6207950,resident,1
5,6207950,6475239,foreign,1
5,6475239,6667964,resident,1
5,6667964,6736052,foreign,1
5,6736052,6865450,resident,1
5,6865450,6891207,foreign,1
5,6891207,6997135,resident,1
5,6997135,7218025,foreign,1
5,7218025,7350565,resident,1
5,7350565,7402638,foreign,1
5,7402638,7420210,resident,1
5,7420210,7733259,foreign,1
5,7733259,7789702,resident,1
5,7789702,7804643,foreign,1
5,7804643,8009709,resident,1
5,8009709,8243850,foreign,1
5,8243850,8679761,resident,1
5,8679761,8819249,foreign,1
5,8819249,8859867,resident,1
5,8859867,8866175,foreign,1
5,8866175,9183979,resident,1
5,9183979,9209309,foreign,1
5,9209309,9404878,resident,1
5,9404878,9407075,foreign,1
5,9407075,9447726,resident,1
5,9447726,9465470,foreign,1
5,9465470,9534891,resident,1
5,9534891,9667739,foreign,1
5,9667739,9683813,resident,1
5,9683813,9739250,foreign,1
5,9739250,9762256,resident,1
5,9762256,9866117,foreign,1
5,9866117,9875694,resident,1
5,9875694,9890761,foreign,1
5,9890761,10000000,resident,1
6,0,392879,resident,1
6,392879,525591,foreign,1
6,525591,657127,resident,1
6,657127,773596,foreign,1
6,773596,779601,resident,1
6,779601,833517,foreign,1
6,833517,1096431,resident,1
6,1096431,1102080,foreign,1
6,1102080,1163628,resident,1
6,1163628,1198876,foreign,1
6,1198876,1338926,resident,1
6,1338926,1368505,foreign,1
6,1368505,1412549,resident,1
6,1412549,1654628,foreign,1
6,1654628,1866008,resident,1
6,1866008,1908204,foreign,1
6,1908204,1943233,resident,1
6,1943233,1972964,foreign,1
6,1972964,2348368,resident,1
6,2348368,2362080,foreign,1
6,2362080,2406185,resident,1
6,2406185,2494514,foreign,1
6,2494514,2973394,resident,1
6,2973394,3050964,foreign,1
6,3050964,3088857,resident,1
6,3088857,3152109,foreign,1
6,3152109,3353706,resident,1
6,3353706,3450975,foreign,1
6,3450975,3583283,resident,1
6,3583283,3594538,foreign,1
6,3594538,3616540,resident,1
6,3616540,3695533,foreign,1
6,3695533,4047296,resident,1
6,4047296,4155686,foreign,1
6,4155686,4165067,resident,1
6,4165067,4229206,foreign,1
6,4229206,4235479,resident,1
6,4235479,4252328,foreign,1
6,4252328,4284992,resident,1
6,4284992,4373141,foreign,1
6,4373141,4433601,resident,1
6,4433601,4467704,foreign,1
6,4467704,4548166,resident,1
6,4548166,4683014,foreign,1
6,4683014,5093618,resident,1
